id,attn1,attn2,practice_sim_1,practice_sim_2,practice_sim_3,practice_sim_4,pair,rating_num,order,q1,q2,q1_program,q2_program,q1_standard,q2_standard,similarity
61,1,1,5,4,6,2,9,7,21,Does the red monster have a square head?,Do the monsters all have one leg?,(== (shape r) Square),(all (map (lambda x0 (== (legs x0) 1)) (set b r p))),Does the red monster have a square head?,Do all the monsters have one leg?,2
61,1,1,5,4,6,2,61,8,12,Does the head shape have corners?,How many monsters have a circle head and two legs?,(== (shape r) Square),(++ (map (lambda x0 (and (== (legs x0) 2) (== (shape x0) Circle))) (set b r p))),Does the red monster have a square head?,How many monsters have two legs and a circle head?,2
61,1,1,5,4,6,2,39,9,12,How many monsters have square heads?,What head does the red thing have?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(shape r),How many monsters have a square head?,What shape is the red monster's head?,3
61,1,1,5,4,6,2,23,10,21,Does the blue and red monster have the same head as the purple?,How many circle headed monsters are there?,(=== (map (lambda x0 (shape x0)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),Do all the monsters have the same head shape?,How many monsters have a circle head?,2
61,1,1,5,4,6,2,62,11,12,How many have square heads?,Does the red or blue monster also have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(or (== (shape r) Square) (== (shape b) Square)),How many monsters have a square head?,Does either the red monster or the blue monster have a square head?,3
61,1,1,5,4,6,2,24,12,12,How many monsters have a round head?,How many monsters have two legs?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),How many monsters have a circle head?,How many monsters have two legs?,5
61,1,1,5,4,6,2,72,13,21,How many different shapes are the monsters heads?,How many monsters have a square head?,(setSize (unique (map (lambda x0 (shape x0)) (set b r p)))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many different head shapes do the monsters have?,How many monsters have a square head?,3
61,1,1,5,4,6,2,88,14,21,What is the shape of the red monster's head?,Does the red monster have three legs?,(shape r),(== (legs r) 3),What shape is the red monster's head?,Does the red monster have three legs?,2
61,1,1,5,4,6,2,81,15,12,Does the purple monster have three legs?,Does the red monster have a square head and three legs?,(== (legs p) 3),(and (== (legs r) 3) (== (shape r) Square)),Does the purple monster have three legs?,Does the red monster have three legs and a square head?,2
62,1,1,1,1,4,5,40,1,21,How many monsters have one or two legs?,How many square head monsters are there?,(++ (map (lambda x0 (or (== (legs x0) 1) (== (legs x0) 2))) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many monsters have one or two legs?,How many monsters have a square head?,1
62,1,1,1,1,4,5,60,2,12,Does any of them have two legs?,How many legs does the purple monster have?,(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),(legs p),Do any of the monsters have two legs?,How many legs does the purple monster have?,5
62,1,1,1,1,4,5,55,3,21,How many monsters have circle heads?,Does the red monster have a square head and the purple monster a circle head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(and (== (shape r) Square) (== (shape p) Circle)),How many monsters have a circle head?,Does the red monster have a square head and the purple monster have a circle head?,4
62,1,1,1,1,4,5,59,4,12,What shape is the red monster's head?,Do the red and blue monsters have the same head shape as the purple monster?,(shape r),(=== (map (lambda x0 (shape x0)) (set b r p))),What shape is the red monster's head?,Do all the monsters have the same head shape?,3
62,1,1,1,1,4,5,64,5,12,How many monsters have one leg?,How many monsters in the box have a round head?,(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),How many monsters have one leg?,How many monsters have a circle head?,1
62,1,1,1,1,4,5,92,6,12,Do all monsters with two legs have a circle heads?,How many monsters have two legs?,(all (map (lambda x0 (== (shape x0) Circle)) (legsObjects 2))),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),Do all the two-legged monsters have a circle head?,How many monsters have two legs?,2
62,1,1,1,1,4,5,81,7,12,Does the purple monster have three legs?,Does the red monster have a square head and three legs?,(== (legs p) 3),(and (== (legs r) 3) (== (shape r) Square)),Does the purple monster have three legs?,Does the red monster have three legs and a square head?,5
62,1,1,1,1,4,5,21,8,12,How many legs are there total?,How many monsters have a square head?,(++ (map (lambda x0 (legs x0)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many legs do all the monsters have combined together?,How many monsters have a square head?,1
62,1,1,1,1,4,5,6,9,12,What's the red color's head?,How many monsters have a circle head?,(shape r),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),What shape is the red monster's head?,How many monsters have a circle head?,5
62,1,1,1,1,4,5,22,10,12,How many legs are in the box?,How many legs does the purple monster have?,(++ (map (lambda x0 (legs x0)) (set b r p))),(legs p),How many legs do all the monsters have combined together?,How many legs does the purple monster have?,4
62,1,1,1,1,4,5,3,11,12,Do all of the monsters have circle heads?,What shape is the blue monsters head?,(all (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(shape b),Do all the monsters have a circle head?,What shape is the blue monster's head?,4
62,1,1,1,1,4,5,1,12,21,How many legs does purple have?,How many monsters have one foots?,(legs p),(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),How many legs does the purple monster have?,How many monsters have one leg?,5
62,1,1,1,1,4,5,24,13,12,How many monsters have a round head?,How many monsters have two legs?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),How many monsters have a circle head?,How many monsters have two legs?,1
62,1,1,1,1,4,5,41,14,12,How many monsters have circle heads?,How many square heads are there?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many monsters have a circle head?,How many monsters have a square head?,5
62,1,1,1,1,4,5,63,15,12,How many square heads are there?,Does the purple monster have three legs?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(== (legs p) 3),How many monsters have a square head?,Does the purple monster have three legs?,1
63,1,1,2,2,5,2,6,1,21,What's the red color's head?,How many monsters have a circle head?,(shape r),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),What shape is the red monster's head?,How many monsters have a circle head?,2
63,1,1,2,2,5,2,71,2,21,Are the purple and blue monsters head the same shape?,Is the blue monsters head the same shape as the purple monster's head?,(== (shape p) (shape b)),(== (shape b) (shape p)),Is the purple monster's head the same shape as the blue monster's head?,Is the blue monster's head the same shape as the purple monster's head?,5
63,1,1,2,2,5,2,61,3,12,Does the head shape have corners?,How many monsters have a circle head and two legs?,(== (shape r) Square),(++ (map (lambda x0 (and (== (legs x0) 2) (== (shape x0) Circle))) (set b r p))),Does the red monster have a square head?,How many monsters have two legs and a circle head?,2
63,1,1,2,2,5,2,1,4,21,How many legs does purple have?,How many monsters have one foots?,(legs p),(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),How many legs does the purple monster have?,How many monsters have one leg?,2
63,1,1,2,2,5,2,85,5,12,Does the blue monster have the same amount of legs as the purple and red monster?,Do the blue and red look the same?,(=== (map (lambda x0 (legs x0)) (set b r p))),(and (== (legs b) (legs r)) (== (shape b) (shape r))),Do all the monsters have the same number of legs?,Does the blue monster have the same number of legs and head shape as the red monster?,2
63,1,1,2,2,5,2,11,6,12,What shape is the blue monster's head?,How many monsters have two legs?,(shape b),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),What shape is the blue monster's head?,How many monsters have two legs?,2
63,1,1,2,2,5,2,48,7,21,"Does the purple one have one leg, and the blue one have a square head, and and it has two legs and the red one has a circle head and it has three legs?",How many monsters have two legs?,(and (and (and (== (legs b) 2) (== (shape b) Square)) (and (== (legs r) 3) (== (shape r) Circle))) (== (legs p) 1)),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),"Does the blue monster have two legs and a square head, the red monster have three legs and a circle head, and the purple monster have one leg?",How many monsters have two legs?,2
63,1,1,2,2,5,2,91,8,21,Do all the monsters have the same shape head?,Is the red one circle?,(=== (map (lambda x0 (shape x0)) (set b r p))),(== (shape r) Circle),Do all the monsters have the same head shape?,Does the red monster have a circle head?,2
63,1,1,2,2,5,2,88,9,12,What is the shape of the red monster's head?,Does the red monster have three legs?,(shape r),(== (legs r) 3),What shape is the red monster's head?,Does the red monster have three legs?,2
63,1,1,2,2,5,2,20,10,21,How many monsters have circle heads?,How many of the monsters have two legs?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),How many monsters have a circle head?,How many monsters have two legs?,5
63,1,1,2,2,5,2,18,11,12,How many monsters have three legs?,Do all monsters with three legs have square heads?,(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),(all (map (lambda x0 (== (shape x0) Square)) (legsObjects 3))),How many monsters have three legs?,Do all the three-legged monsters have a square head?,2
63,1,1,2,2,5,2,89,12,21,How many legs does the red monster have?,What shape head does the purple monster have?,(legs r),(shape p),How many legs does the red monster have?,What shape is the purple monster's head?,2
63,1,1,2,2,5,2,82,13,12,Is the red monster's head a square or a circle?,How many legs do the monsters have combined?,(shape r),(++ (map (lambda x0 (legs x0)) (set b r p))),What shape is the red monster's head?,How many legs do all the monsters have combined together?,2
63,1,1,2,2,5,2,94,14,12,How many legs does the purple monster have?,How many monsters have square heads?,(legs p),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many legs does the purple monster have?,How many monsters have a square head?,2
63,1,1,2,2,5,2,22,15,12,How many legs are in the box?,How many legs does the purple monster have?,(++ (map (lambda x0 (legs x0)) (set b r p))),(legs p),How many legs do all the monsters have combined together?,How many legs does the purple monster have?,5
64,1,1,1,1,2,4,11,1,21,What shape is the blue monster's head?,How many monsters have two legs?,(shape b),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),What shape is the blue monster's head?,How many monsters have two legs?,1
64,1,1,1,1,2,4,13,2,21,How many legs does the blue monster have?,What are the shapes of the red monsters head?,(legs b),(shape r),How many legs does the blue monster have?,What shape is the red monster's head?,1
64,1,1,1,1,2,4,57,3,12,Does the purple monster have three legs?,How many monsters have square heads?,(== (legs p) 3),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),Does the purple monster have three legs?,How many monsters have a square head?,1
64,1,1,1,1,2,4,88,4,12,What is the shape of the red monster's head?,Does the red monster have three legs?,(shape r),(== (legs r) 3),What shape is the red monster's head?,Does the red monster have three legs?,2
64,1,1,1,1,2,4,40,5,12,How many monsters have one or two legs?,How many square head monsters are there?,(++ (map (lambda x0 (or (== (legs x0) 1) (== (legs x0) 2))) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many monsters have one or two legs?,How many monsters have a square head?,1
64,1,1,1,1,2,4,69,6,12,Does the purple monster have two legs?,How many legs do all the monsters have combined?,(== (legs p) 2),(++ (map (lambda x0 (legs x0)) (set b r p))),Does the purple monster have two legs?,How many legs do all the monsters have combined together?,4
64,1,1,1,1,2,4,28,7,12,How many legs does the purple monster have?,Does the blue monster have a circle head?,(legs p),(== (shape b) Circle),How many legs does the purple monster have?,Does the blue monster have a circle head?,1
