id,attn1,attn2,practice_sim_1,practice_sim_2,practice_sim_3,practice_sim_4,pair,rating_num,order,q1,q2,q1_program,q2_program,q1_standard,q2_standard,similarity,dist_tree,sim_text,sim_text_standard,intersecting_functions12,intersecting_functions21,intersecting_arguments12,intersecting_arguments21,intersecting_all12,intersecting_all21
59,1,1,1,1,3,4,58,6,21,Does the purple one have one leg?,How many monsters have square heads?,(== (legs p) 1),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),Does the purple monster have one leg?,How many monsters have a square head?,1,11,0.23167628049850464,0.5023806095123291,0.2,0.5,0.25,0.5,0.2222222222222222,0.5
59,1,1,1,1,3,4,71,7,21,Are the purple and blue monsters head the same shape?,Is the blue monsters head the same shape as the purple monster's head?,(== (shape p) (shape b)),(== (shape b) (shape p)),Is the purple monster's head the same shape as the blue monster's head?,Is the blue monster's head the same shape as the purple monster's head?,6,0,0.9692419767379761,0.9957899451255798,1,1,1,1,1,1
59,1,1,1,1,3,4,92,8,12,Do all monsters with two legs have a circle heads?,How many monsters have two legs?,(all (map (lambda x0 (== (shape x0) Circle)) (legsObjects 2))),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),Do all the two-legged monsters have a circle head?,How many monsters have two legs?,3,7,0.7491220831871033,0.713076114654541,0.4,0.4,0.25,0.5,0.3333333333333333,0.42857142857142855
59,1,1,1,1,3,4,30,9,21,How many legs does the blue monster have?,Does the purple monster have less than three legs?,(legs b),(< (legs p) 3),How many legs does the blue monster have?,Does the purple monster have less than three legs?,3,2,0.8265516757965088,0.8265516757965088,0.5,1,0,0,0.25,0.5
59,1,1,1,1,3,4,37,10,12,Do the blue and purple monsters have more than one leg?,Does the purple monster have three legs?,(and (> (legs b) 1) (> (legs p) 1)),(== (legs p) 3),Do the blue monster and the purple monster both have more than one leg?,Does the purple monster have three legs?,3,6,0.8285225629806519,0.8423173427581787,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333
59,1,1,1,1,3,4,96,11,21,How many monsters have circle heads?,How many monsters have the a square head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many monsters have a circle head?,How many monsters have a square head?,5,0,0.8300817012786865,0.8565942645072937,1,1,0.75,0.75,0.8888888888888888,0.8888888888888888
59,1,1,1,1,3,4,70,12,21,Does the purple monster have a square head?,Is the purple monster one leg?,(== (shape p) Square),(== (legs p) 1),Does the purple monster have a square head?,Does the purple monster have one leg?,3,2,0.6627398729324341,0.7064086198806763,0.5,0.5,0.5,0.5,0.5,0.5
59,1,1,1,1,3,4,83,13,21,How many monsters have two legs?,Are the red and purple the same head shape?,(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),(== (shape r) (shape p)),How many monsters have two legs?,Is the red monster's head the same shape as the purple monster's head?,1,11,0.2602037191390991,0.4900911748409271,0.5,0.2,1,0.5,0.75,0.3333333333333333
59,1,1,1,1,3,4,98,14,12,How many monsters have a circle head with more than one leg?,Does the red monster have three legs?,(++ (map (lambda x0 (and (> (legs x0) 1) (== (shape x0) Circle))) (set b r p))),(== (legs r) 3),How many monsters have more than one leg and a circle head?,Does the red monster have three legs?,2,15,0.7038872241973877,0.7188488841056824,1,0.25,0.5,0.2,0.75,0.23076923076923078
59,1,1,1,1,3,4,74,15,21,How many legs does the purple monster have?,Does the purple monster have two legs?,(legs p),(== (legs p) 2),How many legs does the purple monster have?,Does the purple monster have two legs?,5,2,0.9023199081420898,0.9023199081420898,0.5,1,0.5,1,0.5,1
60,1,1,1,1,2,3,47,1,12,How many of them have square heads?,Do any of them have three legs?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(any (map (lambda x0 (== (legs x0) 3)) (set b r p))),How many monsters have a square head?,Do any of the monsters have three legs?,1,3,0.4865145981311798,0.6673029661178589,0.6,0.6,0.75,0.75,0.6666666666666666,0.6666666666666666
60,1,1,1,1,2,3,12,2,12,Does the red monster have one leg?,How many legs does the purple monster have?,(== (legs r) 1),(legs p),Does the red monster have one leg?,How many legs does the purple monster have?,2,2,0.7848266363143921,0.7848266363143921,1,0.5,0,0,0.5,0.25
60,1,1,1,1,2,3,21,3,21,How many legs are there total?,How many monsters have a square head?,(++ (map (lambda x0 (legs x0)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many legs do all the monsters have combined together?,How many monsters have a square head?,1,3,0.363623708486557,0.6724658012390137,0.6,0.75,0.75,1,0.6666666666666666,0.8571428571428571
60,1,1,1,1,2,3,88,4,21,What is the shape of the red monster's head?,Does the red monster have three legs?,(shape r),(== (legs r) 3),What shape is the red monster's head?,Does the red monster have three legs?,1,3,0.6911848187446594,0.705772876739502,0,0,0.5,1,0.25,0.5
60,1,1,1,1,2,3,67,5,12,Is the purple monsters head a circle?,How many monsters in the box have three legs?,(== (shape p) Circle),(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),Does the purple monster have a circle head?,How many monsters have three legs?,1,11,0.5023682713508606,0.5015089511871338,0.2,0.5,0.25,0.5,0.2222222222222222,0.5
60,1,1,1,1,2,3,7,6,12,Do most of the monsters in the box have square or round heads?,Does the blue monster have a square head?,(> (++ (map (lambda x0 (== (shape x0) Square)) (set b r p))) (++ (map (lambda x0 (== (shape x0) Circle)) (set b r p)))),(== (shape b) Square),Are there more monsters with square heads or circle heads?,Does the blue monster have a square head?,2,22,0.733221173286438,0.7524884939193726,1,0.3333333333333333,1,0.4,1,0.36363636363636365
60,1,1,1,1,2,3,49,7,21,How many square heads?,What shape is the red monster's head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(shape r),How many monsters have a square head?,What shape is the red monster's head?,2,11,0.4723742604255676,0.7074099779129028,1,0.2,1,0.25,1,0.2222222222222222
60,1,1,1,1,2,3,73,8,21,Does the red monster have the same head as the purple monster?,How many monsters have one leg?,(== (shape r) (shape p)),(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),Is the red monster's head the same shape as the purple monster's head?,How many monsters have one leg?,1,11,0.48300307989120483,0.4628910720348358,0.2,0.5,0.5,1,0.3333333333333333,0.75
60,1,1,1,1,2,3,40,9,12,How many monsters have one or two legs?,How many square head monsters are there?,(++ (map (lambda x0 (or (== (legs x0) 1) (== (legs x0) 2))) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many monsters have one or two legs?,How many monsters have a square head?,1,7,0.7089229822158813,0.7505367994308472,0.8,0.6666666666666666,0.75,0.6,0.7777777777777778,0.6363636363636364
60,1,1,1,1,2,3,94,10,21,How many legs does the purple monster have?,How many monsters have square heads?,(legs p),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many legs does the purple monster have?,How many monsters have a square head?,1,11,0.6075185537338257,0.6266854405403137,0,0,0.25,1,0.1111111111111111,0.5
60,1,1,1,1,2,3,64,11,12,How many monsters have one leg?,How many monsters in the box have a round head?,(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),How many monsters have one leg?,How many monsters have a circle head?,1,2,0.6463034152984619,0.6764651536941528,0.8,0.8,0.75,0.75,0.7777777777777778,0.7777777777777778
60,1,1,1,1,2,3,19,12,12,Hoe many monsters have round heads?,Does the blue and purple monster have the same amount of legs?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(== (legs b) (legs p)),How many monsters have a circle head?,Does the blue monster have the same number of legs as the purple monster?,1,11,0.4458349645137787,0.5464787483215332,0.5,0.2,1,0.5,0.75,0.3333333333333333
60,1,1,1,1,2,3,89,13,21,How many legs does the red monster have?,What shape head does the purple monster have?,(legs r),(shape p),How many legs does the red monster have?,What shape is the purple monster's head?,1,1,0.6033034920692444,0.5962030291557312,0,0,0,0,0,0
60,1,1,1,1,2,3,9,14,12,Does the red monster have a square head?,Do the monsters all have one leg?,(== (shape r) Square),(all (map (lambda x0 (== (legs x0) 1)) (set b r p))),Does the red monster have a square head?,Do all the monsters have one leg?,1,11,0.5580717325210571,0.5599706172943115,0.2,0.5,0.25,0.5,0.2222222222222222,0.5
60,1,1,1,1,2,3,77,15,12,Does the purple monster have two legs?,Do any of them have two legs?,(== (legs p) 2),(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),Does the purple monster have two legs?,Do any of the monsters have two legs?,4,9,0.6913858652114868,0.8354341983795166,0.4,1,0.5,1,0.4444444444444444,1
61,1,1,5,4,6,2,58,1,21,Does the purple one have one leg?,How many monsters have square heads?,(== (legs p) 1),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),Does the purple monster have one leg?,How many monsters have a square head?,4,11,0.23167628049850464,0.5023806095123291,0.2,0.5,0.25,0.5,0.2222222222222222,0.5
61,1,1,5,4,6,2,42,2,12,What is the shape of the red monster's head?,Does the purple monster have two feet?,(shape r),(== (legs p) 2),What shape is the red monster's head?,Does the purple monster have two legs?,2,3,0.5274088382720947,0.5775747895240784,0,0,0,0,0,0
61,1,1,5,4,6,2,3,3,21,Do all of the monsters have circle heads?,What shape is the blue monsters head?,(all (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(shape b),Do all the monsters have a circle head?,What shape is the blue monster's head?,4,11,0.705589234828949,0.6913741827011108,1,0.2,1,0.25,1,0.2222222222222222
61,1,1,5,4,6,2,87,4,21,Does the purple monster have a circle head?,How many feet the blue monster have?,(== (shape p) Circle),(legs b),Does the purple monster have a circle head?,How many legs does the blue monster have?,2,3,0.5212509632110596,0.5856258869171143,0,0,0,0,0,0
61,1,1,5,4,6,2,33,5,21,How many monsters have the same number of legs as the purple monster?,Does the red monster have one leg?,(++ (map (lambda x0 (== (legs x0) (legs p))) (set b r p))),(== (legs r) 1),How many monsters have the same number of legs as the purple monster?,Does the red monster have one leg?,2,11,0.7233180403709412,0.7233180403709412,1,0.4,0.5,0.3333333333333333,0.75,0.375
61,1,1,5,4,6,2,20,6,12,How many monsters have circle heads?,How many of the monsters have two legs?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),How many monsters have a circle head?,How many monsters have two legs?,5,2,0.6638901829719543,0.7016270160675049,0.8,0.8,0.75,0.75,0.7777777777777778,0.7777777777777778
61,1,1,5,4,6,2,9,7,21,Does the red monster have a square head?,Do the monsters all have one leg?,(== (shape r) Square),(all (map (lambda x0 (== (legs x0) 1)) (set b r p))),Does the red monster have a square head?,Do all the monsters have one leg?,2,11,0.5580717325210571,0.5599706172943115,0.2,0.5,0.25,0.5,0.2222222222222222,0.5
61,1,1,5,4,6,2,61,8,12,Does the head shape have corners?,How many monsters have a circle head and two legs?,(== (shape r) Square),(++ (map (lambda x0 (and (== (legs x0) 2) (== (shape x0) Circle))) (set b r p))),Does the red monster have a square head?,How many monsters have two legs and a circle head?,2,14,0.45619910955429077,0.6602686643600464,0.2857142857142857,1,0.2,0.5,0.25,0.75
61,1,1,5,4,6,2,39,9,12,How many monsters have square heads?,What head does the red thing have?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(shape r),How many monsters have a square head?,What shape is the red monster's head?,3,11,0.4464091360569,0.7074099779129028,1,0.2,1,0.25,1,0.2222222222222222
61,1,1,5,4,6,2,23,10,21,Does the blue and red monster have the same head as the purple?,How many circle headed monsters are there?,(=== (map (lambda x0 (shape x0)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),Do all the monsters have the same head shape?,How many monsters have a circle head?,2,3,0.5179398059844971,0.7607579231262207,0.6,0.75,0.75,1,0.6666666666666666,0.8571428571428571
61,1,1,5,4,6,2,62,11,12,How many have square heads?,Does the red or blue monster also have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(or (== (shape r) Square) (== (shape b) Square)),How many monsters have a square head?,Does either the red monster or the blue monster have a square head?,3,9,0.6415953040122986,0.8095049858093262,0.6666666666666666,0.4,1,0.75,0.8333333333333334,0.5555555555555556
61,1,1,5,4,6,2,24,12,12,How many monsters have a round head?,How many monsters have two legs?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),How many monsters have a circle head?,How many monsters have two legs?,5,2,0.7012515664100647,0.7016270160675049,0.8,0.8,0.75,0.75,0.7777777777777778,0.7777777777777778
61,1,1,5,4,6,2,72,13,21,How many different shapes are the monsters heads?,How many monsters have a square head?,(setSize (unique (map (lambda x0 (shape x0)) (set b r p)))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many different head shapes do the monsters have?,How many monsters have a square head?,3,4,0.8298446536064148,0.8566040992736816,0.6,0.6,0.75,1,0.6666666666666666,0.75
61,1,1,5,4,6,2,88,14,21,What is the shape of the red monster's head?,Does the red monster have three legs?,(shape r),(== (legs r) 3),What shape is the red monster's head?,Does the red monster have three legs?,2,3,0.6911848187446594,0.705772876739502,0,0,0.5,1,0.25,0.5
61,1,1,5,4,6,2,81,15,12,Does the purple monster have three legs?,Does the red monster have a square head and three legs?,(== (legs p) 3),(and (== (legs r) 3) (== (shape r) Square)),Does the purple monster have three legs?,Does the red monster have three legs and a square head?,2,5,0.8264407515525818,0.8383734226226807,0.5,1,0.3333333333333333,0.5,0.42857142857142855,0.75
62,1,1,1,1,4,5,40,1,21,How many monsters have one or two legs?,How many square head monsters are there?,(++ (map (lambda x0 (or (== (legs x0) 1) (== (legs x0) 2))) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many monsters have one or two legs?,How many monsters have a square head?,1,7,0.7089229822158813,0.7505367994308472,0.8,0.6666666666666666,0.75,0.6,0.7777777777777778,0.6363636363636364
62,1,1,1,1,4,5,60,2,12,Does any of them have two legs?,How many legs does the purple monster have?,(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),(legs p),Do any of the monsters have two legs?,How many legs does the purple monster have?,5,11,0.571934700012207,0.7515751123428345,1,0.2,1,0.25,1,0.2222222222222222
