id,trial,AgeGroup,AgeGroup_Split,age_yr,age_mo,age_mo_center,n_attempts_color,n_attempts_head,n_attempts_legs,trial_index,hint_a,hint_b,hint_c,r_shape,r_legs,b_shape,b_legs,p_shape,p_legs,question,question_standard,question_program,question_abstracted_idealized,EIG,entropy,notes,n_operations,n_unique_operations,same_as_last,sim_to_last_standard,prev_trial_indices_reuse,prev_trial_indices_remixing
1164,4,Kids,9- to 10-year-olds,9,116,19.91836734693878,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Do all the monsters have a square head?,Do all the monsters have a square head?,(all (map (lambda x0 (== (shape x0) Square)) (set b r p))),(all (map (lambda x0 (== (shape x0) s)) (set b r p))),0.5435644431995964,3,NA,5,5,0,0.8830692768096924,"9,5,1","9,5,1"
1165,1,Kids,5- to 6-year-olds,6,79,-17.08163265306122,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,I think... is the purple one with three legs?,Does the purple monster have three legs?,(== (legs p) 3),(== (legs c) n),-1.6017132519074597e-15,4.584962500721156,NA,2,2,NA,NA,NA,NA
1165,2,Kids,5- to 6-year-olds,6,79,-17.08163265306122,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,I think... does the red one have three legs?,Does the red monster have three legs?,(== (legs r) 3),(== (legs c) n),0.9182958340544892,4.169925001442313,NA,2,2,1,NA,12,
1165,3,Kids,5- to 6-year-olds,6,79,-17.08163265306122,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Does the purple monster have a circle head?,Does the purple monster have a circle head?,(== (shape p) Circle),(== (shape c) s),1,3.584962500721156,NA,2,2,0,0.7165457606315613,"12,9","12,9"
1165,4,Kids,5- to 6-year-olds,6,79,-17.08163265306122,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does the red monster have three legs?,Does the red monster have three legs?,(== (legs r) 3),(== (legs c) n),0.9182958340544896,2.584962500721156,NA,2,2,1,0.6091653108596802,"12,9,3",3
1166,1,Kids,9- to 10-year-olds,9,115,18.91836734693878,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,One leg was red and two with two legs was red the blue one has not been added no actually has the red one has two legs.,NA,NA,NA,NA,4.169925001442313,invalid,NA,NA,NA,NA,NA,NA
1166,2,Kids,9- to 10-year-olds,9,115,18.91836734693878,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,why are all the monsters' heads square?,NA,NA,NA,NA,1.584962500721156,invalid,NA,NA,NA,NA,NA,NA
1166,3,Kids,9- to 10-year-olds,9,115,18.91836734693878,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,the red one has two legs? I think,Does the red monster have two legs?,(== (legs r) 2),(== (legs c) n),0.9182958340544896,3.584962500721156,NA,2,2,NA,NA,NA,NA
1166,4,Kids,9- to 10-year-olds,9,115,18.91836734693878,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,What are the legs of the monsters?,NA,NA,NA,NA,5.169925001442311,invalid,NA,NA,NA,NA,NA,NA
1167,1,Kids,7- to 8-year-olds,8,96,-0.08163265306122014,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,NA,NA,NA,NA,NA,3.584962500721156,skipped,NA,NA,NA,NA,NA,NA
1167,2,Kids,7- to 8-year-olds,8,96,-0.08163265306122014,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Do two of them have the same number of legs?,Do two of the monsters have the same number of legs?,(== (setSize (unique (map (lambda x0 (legs x0)) (set b r p)))) 2),(== (setSize (unique (map (lambda x0 (legs x0)) (set b r p)))) n),0.9182958340544888,4.754887502163473,NA,6,6,NA,NA,NA,NA
1167,3,Kids,7- to 8-year-olds,8,96,-0.08163265306122014,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Is the purple monster's head the same shape as the blue monster's head?,Is the purple monster's head the same shape as the blue monster's head?,(== (shape p) (shape b)),(== (shape c) (shape c)),1,4.169925001442313,NA,3,2,0,0.5572412014007568,8,8
1167,4,Kids,7- to 8-year-olds,8,96,-0.08163265306122014,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Do they both have the same number of legs?,NA,NA,NA,NA,3.169925001442312,ambiguous,NA,NA,NA,NA,NA,NA
1168,1,Kids,5- to 6-year-olds,5,66,-30.08163265306122,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,Does any of the monsters have one leg?,Do any of the monsters have one leg?,(any (map (lambda x0 (== (legs x0) 1)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.8767162889994637,5.75488750216347,NA,5,5,NA,NA,NA,NA
1168,2,Kids,5- to 6-year-olds,5,66,-30.08163265306122,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Does any of them have square heads?,Do any of the monsters have a square head?,(any (map (lambda x0 (== (shape x0) Square)) (set b r p))),(any (map (lambda x0 (== (shape x0) s)) (set b r p))),0.5435644431995954,4.584962500721156,NA,5,5,0,0.6760040521621704,4,4
1168,3,Kids,5- to 6-year-olds,5,66,-30.08163265306122,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Does any of them have circle heads?,Do any of the monsters have a circle head?,(any (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(any (map (lambda x0 (== (shape x0) s)) (set b r p))),0.8112781244591328,3.584962500721156,NA,5,5,1,0.6468801498413086,"4,12",4
1168,4,Kids,5- to 6-year-olds,5,66,-30.08163265306122,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Does any of them have two legs?,Do any of the monsters have two legs?,(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),(any (map (lambda x0 (== (legs x0) n)) (set b r p))),0.9910760598382218,5.169925001442311,NA,5,5,1,0.7304888963699341,"4,12,3","12,3"
1169,1,Kids,9- to 10-year-olds,10,121,24.91836734693878,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,"what is the monster, which one is it?",NA,NA,NA,NA,3.584962500721156,invalid,NA,NA,NA,NA,NA,NA
1169,2,Kids,9- to 10-year-olds,10,121,24.91836734693878,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,which one has two legs or a square head?,NA,NA,NA,NA,4.584962500721156,invalid,NA,NA,NA,NA,NA,NA
1169,3,Kids,9- to 10-year-olds,10,121,24.91836734693878,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,I think two of them has a square head and one has a circle head so... tell me if that's true or are you sure about that okay,NA,NA,NA,NA,3,invalid,NA,NA,NA,NA,NA,NA
1169,4,Kids,9- to 10-year-olds,10,121,24.91836734693878,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,I think there's a pattern so I wonder if it's a circle,Does the red monster have a circle head?,(== (shape r) Circle),(== (shape c) s),1,1,NA,2,2,NA,NA,NA,NA
1170,1,Kids,7- to 8-year-olds,7,95,-1.0816326530612201,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Does the blue one have two legs?,Does the blue monster have two legs?,(== (legs b) 2),(== (legs c) n),0.9182958340544896,3.169925001442312,NA,2,2,NA,NA,NA,NA
1170,2,Kids,7- to 8-year-olds,7,95,-1.0816326530612201,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Does the blue one have two legs?,Does the blue monster have two legs?,(== (legs b) 2),(== (legs c) n),0.9182958340544892,4.584962500721156,NA,2,2,1,NA,11,
1170,3,Kids,7- to 8-year-olds,7,95,-1.0816326530612201,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,Do the red one have a square head?,Does the red monster have a square head?,(== (shape r) Square),(== (shape c) s),1,2,NA,2,2,0,0.6489471197128296,"11,12","11,12"
1170,4,Kids,7- to 8-year-olds,7,95,-1.0816326530612201,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Does the red one have a block head?,Does the red monster have a square head?,(== (shape r) Square),(== (shape c) s),0.9999999999999996,5.169925001442311,NA,2,2,1,0.6489471197128296,"11,12,2","11,12"
1171,1,Kids,9- to 10-year-olds,9,119,22.91836734693878,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,How many monsters have two legs?,How many monsters have two legs?,(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.3921472236645345,3.169925001442312,NA,5,5,NA,NA,NA,NA
1171,2,Kids,9- to 10-year-olds,9,119,22.91836734693878,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,What shape is the red monster's head?,What shape is the red monster's head?,(shape r),(shape c),1,2.584962500721156,NA,1,1,0,0.5557699203491211,11,11
1171,3,Kids,9- to 10-year-olds,9,119,22.91836734693878,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,hi,NA,NA,NA,NA,4.169925001442313,invalid,NA,NA,NA,NA,NA,NA
1171,4,Kids,9- to 10-year-olds,9,119,22.91836734693878,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,My question is how many legs do the monsters have?,NA,NA,NA,NA,4.754887502163473,ambiguous,NA,NA,NA,NA,NA,NA
